date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2010-02-16,22585,28,0,12,15
2010-02-23,22585,28,0,12,15
2010-03-02,22585,28,0,12,15
2010-03-09,22585,28,0,12,15
2010-03-16,22585,0,42,12,15
2010-03-23,22585,0,42,12,15
2010-03-30,22585,0,42,12,15
2010-04-06,22585,23,0,12,15
2010-04-13,22585,0,42,12,15
2010-04-20,22585,6,36,12,15
2010-04-27,22585,0,36,12,15
2010-05-04,22585,0,42,12,15
2010-05-11,22585,0,42,12,15
2010-05-18,22585,0,41,12,15
2010-05-25,22585,0,41,12,15
2010-06-01,22585,17,0,12,15
2010-06-08,22585,0,38,12,15
2010-06-15,22585,7,35,12,15
2010-06-22,22585,0,35,12,15
2010-06-29,22585,0,42,12,15
2010-07-06,22585,0,42,12,15
2010-07-13,22585,21,0,12,15
2010-07-20,22585,0,42,12,15
2010-07-27,22585,26,0,12,15
2010-08-03,22585,0,41,12,15
2010-08-10,22585,0,42,12,15
2010-08-17,22585,0,42,12,15
2010-08-24,22585,0,42,12,15
2010-08-31,22585,0,42,12,15
2010-09-07,22585,17,0,12,15
2010-09-14,22585,0,37,12,15
2010-09-21,22585,0,42,12,15
2010-09-28,22585,0,42,12,15
2010-10-05,22585,0,42,12,15
2010-10-12,22585,0,42,12,15
2010-10-19,22585,0,42,12,15
2010-10-26,22585,0,42,12,15
2010-11-02,22585,0,38,12,15
2010-11-09,22585,0,42,12,15
2010-11-16,22585,0,42,12,15
2010-11-23,22585,0,42,12,15
2010-11-30,22585,0,42,12,15
2010-12-07,22585,0,42,12,15
2010-12-14,22585,0,42,12,15
2010-12-21,22585,0,42,12,15
2010-12-28,22585,42,0,12,15
2011-01-04,22585,37,0,12,15
2011-01-11,22585,0,42,12,15
2011-01-18,22585,0,42,12,15
2011-01-25,22585,0,42,12,15
2011-02-01,22585,0,42,12,15
2011-02-08,22585,42,0,12,15
2011-02-15,22585,0,42,12,15
2011-02-22,22585,0,42,12,15
2011-03-01,22585,13,29,12,15
2011-03-08,22585,0,29,12,15
2011-03-15,22585,11,31,12,15
2011-03-22,22585,0,31,12,15
2011-03-29,22585,0,42,12,15
2011-04-05,22585,0,42,12,15
2011-04-12,22585,0,42,12,15
2011-04-19,22585,0,42,12,15
2011-04-26,22585,30,0,12,15
2011-05-03,22585,0,37,12,15
2011-05-10,22585,25,0,12,15
2011-05-17,22585,14,28,12,15
2011-05-24,22585,16,0,12,15
2011-05-31,22585,16,0,12,15
2011-06-07,22585,0,38,12,15
2011-06-14,22585,20,0,12,15
2011-06-21,22585,7,34,12,15
2011-06-28,22585,34,0,12,15
2011-07-05,22585,19,0,12,15
2011-07-12,22585,0,42,12,15
2011-07-19,22585,42,0,12,15
2011-07-26,22585,15,0,12,15
2011-08-02,22585,0,42,12,15
2011-08-09,22585,42,0,12,15
2011-08-16,22585,5,37,12,15
2011-08-23,22585,0,37,12,15
2011-08-30,22585,37,0,12,15
2011-09-06,22585,10,32,12,15
2011-09-13,22585,0,32,12,15
2011-09-20,22585,8,34,12,15
2011-09-27,22585,0,34,12,15
2011-10-04,22585,18,0,12,15
2011-10-11,22585,0,42,12,15
2011-10-18,22585,0,42,12,15
2011-10-25,22585,0,42,12,15
2011-11-01,22585,0,37,12,15
2011-11-08,22585,0,37,12,15
2011-11-15,22585,0,42,12,15
2011-11-22,22585,0,42,12,15
2011-11-29,22585,0,30,12,15
2011-12-06,22585,0,30,12,15
2009-12-01,22605,28,0,24,28
2009-12-08,22605,28,0,24,28
2009-12-15,22605,28,0,24,28
2009-12-22,22605,28,0,24,28
2009-12-29,22605,28,0,24,28
2010-01-05,22605,28,0,24,28
2010-01-12,22605,28,0,24,28
2010-01-19,22605,28,0,24,28
2010-01-26,22605,28,0,24,28
2010-02-02,22605,28,0,24,28
2010-02-09,22605,28,0,24,28
2010-02-16,22605,28,0,24,28
2010-02-23,22605,28,0,24,28
2010-03-02,22605,28,0,24,28
2010-03-09,22605,28,0,24,28
2010-03-16,22605,28,0,24,28
2010-03-23,22605,28,0,24,28
2010-03-30,22605,28,0,24,28
2010-04-06,22605,28,0,24,28
2010-04-13,22605,0,42,24,28
2010-04-20,22605,0,42,24,28
2010-04-27,22605,0,42,24,28
2010-05-04,22605,14,26,24,28
2010-05-11,22605,0,38,24,28
2010-05-18,22605,0,38,24,28
2010-05-25,22605,0,38,24,28
2010-06-01,22605,21,17,24,28
2010-06-08,22605,0,42,24,28
2010-06-15,22605,0,42,24,28
2010-06-22,22605,0,42,24,28
2010-06-29,22605,0,42,24,28
2010-07-06,22605,0,40,24,28
2010-07-13,22605,0,40,24,28
2010-07-20,22605,0,40,24,28
2010-07-27,22605,24,16,24,28
2010-08-03,22605,0,31,24,28
2010-08-10,22605,0,31,24,28
2010-08-17,22605,10,32,24,28
2010-08-24,22605,23,17,24,28
2010-08-31,22605,20,17,24,28
2010-09-07,22605,17,17,24,28
2010-09-14,22605,28,0,24,28
2010-09-21,22605,22,16,24,28
2010-09-28,22605,19,16,24,28
2010-10-05,22605,12,16,24,28
2010-10-12,22605,7,33,24,28
2010-10-19,22605,22,17,24,28
2010-10-26,22605,16,17,24,28
2010-11-02,22605,23,19,24,28
2010-11-09,22605,21,19,24,28
2010-11-16,22605,0,36,24,28
2010-11-23,22605,18,17,24,28
2010-11-30,22605,10,32,24,28
2010-12-07,22605,17,15,24,28
2010-12-14,22605,6,33,24,28
2010-12-21,22605,5,33,24,28
2010-12-28,22605,15,18,24,28
2011-01-04,22605,33,0,24,28
2011-01-11,22605,31,0,24,28
2011-01-18,22605,23,19,24,28
2011-01-25,22605,19,19,24,28
2011-02-01,22605,3,37,24,28
2011-02-08,22605,22,18,24,28
2011-02-15,22605,0,42,24,28
2011-02-22,22605,0,42,24,28
2011-03-01,22605,9,24,24,28
2011-03-08,22605,0,42,24,28
2011-03-15,22605,11,18,24,28
2011-03-22,22605,1,39,24,28
2011-03-29,22605,15,21,24,28
2011-04-05,22605,2,39,24,28
2011-04-12,22605,17,18,24,28
2011-04-19,22605,0,38,24,28
2011-04-26,22605,16,20,24,28
2011-05-03,22605,13,20,24,28
2011-05-10,22605,9,20,24,28
2011-05-17,22605,0,36,24,28
2011-05-24,22605,0,36,24,28
2011-05-31,22605,15,16,24,28
2011-06-07,22605,0,42,24,28
2011-06-14,22605,0,42,24,28
2011-06-21,22605,0,42,24,28
2011-06-28,22605,22,16,24,28
2011-07-05,22605,17,21,24,28
2011-07-12,22605,0,40,24,28
2011-07-19,22605,0,40,24,28
2011-07-26,22605,11,19,24,28
2011-08-02,22605,4,36,24,28
2011-08-09,22605,0,36,24,28
2011-08-16,22605,0,36,24,28
2011-08-23,22605,10,18,24,28
2011-08-30,22605,24,15,24,28
2011-09-06,22605,14,15,24,28
2011-09-13,22605,9,32,24,28
2011-09-20,22605,21,17,24,28
2011-09-27,22605,17,17,24,28
2011-10-04,22605,32,0,24,28
2011-10-11,22605,31,0,24,28
2011-10-18,22605,25,16,24,28
2011-10-25,22605,17,16,24,28
2011-11-01,22605,0,32,24,28
2011-11-08,22605,13,16,24,28
2011-11-15,22605,0,31,24,28
2011-11-22,22605,11,30,24,28
2011-11-29,22605,0,30,24,28
2011-12-06,22605,9,31,24,28
2009-12-01,22607,28,0,24,28
2009-12-08,22607,28,0,24,28
2009-12-15,22607,28,0,24,28
2009-12-22,22607,28,0,24,28
2009-12-29,22607,28,0,24,28
2010-01-05,22607,28,0,24,28
2010-01-12,22607,28,0,24,28
2010-01-19,22607,28,0,24,28
2010-01-26,22607,28,0,24,28
2010-02-02,22607,28,0,24,28
2010-02-09,22607,28,0,24,28
2010-02-16,22607,28,0,24,28
2010-02-23,22607,28,0,24,28
2010-03-02,22607,28,0,24,28
2010-03-09,22607,28,0,24,28
2010-03-16,22607,28,0,24,28
2010-03-23,22607,28,0,24,28
2010-03-30,22607,28,0,24,28
2010-04-06,22607,28,0,24,28
2010-04-13,22607,0,42,24,28
2010-04-20,22607,0,42,24,28
2010-04-27,22607,0,42,24,28
2010-05-04,22607,0,42,24,28
2010-05-11,22607,0,32,24,28
2010-05-18,22607,0,32,24,28
2010-05-25,22607,0,32,24,28
2010-06-01,22607,0,42,24,28
2010-06-08,22607,0,42,24,28
2010-06-15,22607,0,42,24,28
2010-06-22,22607,0,38,24,28
2010-06-29,22607,0,42,24,28
2010-07-06,22607,0,42,24,28
2010-07-13,22607,0,42,24,28
2010-07-20,22607,0,41,24,28
2010-07-27,22607,10,21,24,28
2010-08-03,22607,10,21,24,28
2010-08-10,22607,31,0,24,28
2010-08-17,22607,31,0,24,28
2010-08-24,22607,31,0,24,28
2010-08-31,22607,31,0,24,28
2010-09-07,22607,31,0,24,28
2010-09-14,22607,31,0,24,28
2010-09-21,22607,31,0,24,28
2010-09-28,22607,31,0,24,28
2010-10-05,22607,31,0,24,28
2010-10-12,22607,30,0,24,28
2010-10-19,22607,30,0,24,28
2010-10-26,22607,30,0,24,28
2010-11-02,22607,30,0,24,28
2010-11-09,22607,30,0,24,28
2010-11-16,22607,30,0,24,28
2010-11-23,22607,30,0,24,28
2010-11-30,22607,0,35,24,28
2010-12-07,22607,0,35,24,28
2010-12-14,22607,0,35,24,28
2010-12-21,22607,32,0,24,28
2010-12-28,22607,32,0,24,28
2011-01-04,22607,32,0,24,28
2011-01-11,22607,29,0,24,28
2011-01-18,22607,27,15,24,28
2011-01-25,22607,21,15,24,28
2011-02-01,22607,0,33,24,28
2011-02-08,22607,11,18,24,28
2011-02-15,22607,0,42,24,28
2011-02-22,22607,0,39,24,28
2011-03-01,22607,0,39,24,28
2011-03-08,22607,19,15,24,28
2011-03-15,22607,7,34,24,28
2011-03-22,22607,4,36,24,28
2011-03-29,22607,0,36,24,28
2011-04-05,22607,19,17,24,28
2011-04-12,22607,0,32,24,28
2011-04-19,22607,0,42,24,28
2011-04-26,22607,0,42,24,28
2011-05-03,22607,10,27,24,28
2011-05-10,22607,0,42,24,28
2011-05-17,22607,0,42,24,28
2011-05-24,22607,0,42,24,28
2011-05-31,22607,0,42,24,28
2011-06-07,22607,0,34,24,28
2011-06-14,22607,0,34,24,28
2011-06-21,22607,0,34,24,28
2011-06-28,22607,13,16,24,28
2011-07-05,22607,0,35,24,28
2011-07-12,22607,0,35,24,28
2011-07-19,22607,0,42,24,28
2011-07-26,22607,11,23,24,28
2011-08-02,22607,0,42,24,28
2011-08-09,22607,0,42,24,28
2011-08-16,22607,13,19,24,28
2011-08-23,22607,6,32,24,28
2011-08-30,22607,2,32,24,28
2011-09-06,22607,0,32,24,28
2011-09-13,22607,15,16,24,28
2011-09-20,22607,30,0,24,28
2011-09-27,22607,23,15,24,28
2011-10-04,22607,21,15,24,28
2011-10-11,22607,20,15,24,28
2011-10-18,22607,31,0,24,28
2011-10-25,22607,31,0,24,28
2011-11-01,22607,23,16,24,28
2011-11-08,22607,11,31,24,28
2011-11-15,22607,0,31,24,28
2011-11-22,22607,8,32,24,28
2011-11-29,22607,0,32,24,28
2011-12-06,22607,0,42,24,28
2009-12-01,22622,28,0,21,25
2009-12-08,22622,28,0,21,25
2009-12-15,22622,28,0,21,25
2009-12-22,22622,28,0,21,25
2009-12-29,22622,28,0,21,25
2010-01-05,22622,28,0,21,25
2010-01-12,22622,28,0,21,25
2010-01-19,22622,28,0,21,25
2010-01-26,22622,28,0,21,25
2010-02-02,22622,28,0,21,25
2010-02-09,22622,28,0,21,25
2010-02-16,22622,28,0,21,25
2010-02-23,22622,28,0,21,25
2010-03-02,22622,28,0,21,25
2010-03-09,22622,28,0,21,25
2010-03-16,22622,28,0,21,25
2010-03-23,22622,28,0,21,25
2010-03-30,22622,28,0,21,25
2010-04-06,22622,28,0,21,25
2010-04-13,22622,28,0,21,25
2010-04-20,22622,28,0,21,25
2010-04-27,22622,28,0,21,25
2010-05-04,22622,28,0,21,25
2010-05-11,22622,0,42,21,25
2010-05-18,22622,0,42,21,25
2010-05-25,22622,0,42,21,25
2010-06-01,22622,32,0,21,25
2010-06-08,22622,0,40,21,25
2010-06-15,22622,0,40,21,25
2010-06-22,22622,0,40,21,25
2010-06-29,22622,21,21,21,25
2010-07-06,22622,9,21,21,25
2010-07-13,22622,0,40,21,25
2010-07-20,22622,19,19,21,25
2010-07-27,22622,3,37,21,25
2010-08-03,22622,15,18,21,25
2010-08-10,22622,1,41,21,25
2010-08-17,22622,16,23,21,25
2010-08-24,22622,8,23,21,25
2010-08-31,22622,19,19,21,25
2010-09-07,22622,4,38,21,25
2010-09-14,22622,0,38,21,25
2010-09-21,22622,0,42,21,25
2010-09-28,22622,0,42,21,25
2010-10-05,22622,0,42,21,25
2010-10-12,22622,0,42,21,25
2010-10-19,22622,11,23,21,25
2010-10-26,22622,0,42,21,25
2010-11-02,22622,0,39,21,25
2010-11-09,22622,0,39,21,25
2010-11-16,22622,0,42,21,25
2010-11-23,22622,18,22,21,25
2010-11-30,22622,0,42,21,25
2010-12-07,22622,0,42,21,25
2010-12-14,22622,0,42,21,25
2010-12-21,22622,9,22,21,25
2010-12-28,22622,31,0,21,25
2011-01-04,22622,31,0,21,25
2011-01-11,22622,19,23,21,25
2011-01-18,22622,17,23,21,25
2011-01-25,22622,0,42,21,25
2011-02-01,22622,17,19,21,25
2011-02-08,22622,13,19,21,25
2011-02-15,22622,30,0,21,25
2011-02-22,22622,26,0,21,25
2011-03-01,22622,17,22,21,25
2011-03-08,22622,11,22,21,25
2011-03-15,22622,7,22,21,25
2011-03-22,22622,0,42,21,25
2011-03-29,22622,0,42,21,25
2011-04-05,22622,0,42,21,25
2011-04-12,22622,38,0,21,25
2011-04-19,22622,7,35,21,25
2011-04-26,22622,0,35,21,25
2011-05-03,22622,0,35,21,25
2011-05-10,22622,35,0,21,25
2011-05-17,22622,17,19,21,25
2011-05-24,22622,0,42,21,25
2011-05-31,22622,0,42,21,25
2011-06-07,22622,3,23,21,25
2011-06-14,22622,22,18,21,25
2011-06-21,22622,0,42,21,25
2011-06-28,22622,0,42,21,25
2011-07-05,22622,13,24,21,25
2011-07-12,22622,17,18,21,25
2011-07-19,22622,13,18,21,25
2011-07-26,22622,0,36,21,25
2011-08-02,22622,16,18,21,25
2011-08-09,22622,10,18,21,25
2011-08-16,22622,23,19,21,25
2011-08-23,22622,8,19,21,25
2011-08-30,22622,0,39,21,25
2011-09-06,22622,15,20,21,25
2011-09-13,22622,0,42,21,25
2011-09-20,22622,0,42,21,25
2011-09-27,22622,0,42,21,25
2011-10-04,22622,18,20,21,25
2011-10-11,22622,0,42,21,25
2011-10-18,22622,0,42,21,25
2011-10-25,22622,0,42,21,25
2011-11-01,22622,20,18,21,25
2011-11-08,22622,0,36,21,25
2011-11-15,22622,0,36,21,25
2011-11-22,22622,5,37,21,25
2011-11-29,22622,15,19,21,25
2011-12-06,22622,2,39,21,25
2009-12-01,22624,28,0,21,25
2009-12-08,22624,28,0,21,25
2009-12-15,22624,28,0,21,25
2009-12-22,22624,28,0,21,25
2009-12-29,22624,28,0,21,25
2010-01-05,22624,28,0,21,25
2010-01-12,22624,28,0,21,25
2010-01-19,22624,28,0,21,25
2010-01-26,22624,28,0,21,25
2010-02-02,22624,28,0,21,25
2010-02-09,22624,28,0,21,25
2010-02-16,22624,28,0,21,25
2010-02-23,22624,28,0,21,25
2010-03-02,22624,28,0,21,25
2010-03-09,22624,28,0,21,25
2010-03-16,22624,28,0,21,25
2010-03-23,22624,28,0,21,25
2010-03-30,22624,28,0,21,25
2010-04-06,22624,28,0,21,25
2010-04-13,22624,28,0,21,25
2010-04-20,22624,28,0,21,25
2010-04-27,22624,28,0,21,25
2010-05-04,22624,21,21,21,25
2010-05-11,22624,0,42,21,25
2010-05-18,22624,0,42,21,25
2010-05-25,22624,16,21,21,25
2010-06-01,22624,21,19,21,25
2010-06-08,22624,1,38,21,25
2010-06-15,22624,0,38,21,25
2010-06-22,22624,1,37,21,25
2010-06-29,22624,1,41,21,25
2010-07-06,22624,0,41,21,25
2010-07-13,22624,11,23,21,25
2010-07-20,22624,23,19,21,25
2010-07-27,22624,0,37,21,25
2010-08-03,22624,0,37,21,25
2010-08-10,22624,9,18,21,25
2010-08-17,22624,0,42,21,25
2010-08-24,22624,0,42,21,25
2010-08-31,22624,0,42,21,25
2010-09-07,22624,0,42,21,25
2010-09-14,22624,0,42,21,25
2010-09-21,22624,0,42,21,25
2010-09-28,22624,15,27,21,25
2010-10-05,22624,0,27,21,25
2010-10-12,22624,0,27,21,25
2010-10-19,22624,23,19,21,25
2010-10-26,22624,0,42,21,25
2010-11-02,22624,0,42,21,25
2010-11-09,22624,13,23,21,25
2010-11-16,22624,0,37,21,25
2010-11-23,22624,0,37,21,25
2010-11-30,22624,0,37,21,25
2010-12-07,22624,4,23,21,25
2010-12-14,22624,0,42,21,25
2010-12-21,22624,0,42,21,25
2010-12-28,22624,23,19,21,25
2011-01-04,22624,39,0,21,25
2011-01-11,22624,0,41,21,25
2011-01-18,22624,0,41,21,25
2011-01-25,22624,0,41,21,25
2011-02-01,22624,4,38,21,25
2011-02-08,22624,0,38,21,25
2011-02-15,22624,0,38,21,25
2011-02-22,22624,32,0,21,25
2011-03-01,22624,0,25,21,25
2011-03-08,22624,0,25,21,25
2011-03-15,22624,0,25,21,25
2011-03-22,22624,0,42,21,25
2011-03-29,22624,0,42,21,25
2011-04-05,22624,0,42,21,25
2011-04-12,22624,41,0,21,25
2011-04-19,22624,40,0,21,25
2011-04-26,22624,40,0,21,25
2011-05-03,22624,40,0,21,25
2011-05-10,22624,40,0,21,25
2011-05-17,22624,39,0,21,25
2011-05-24,22624,0,42,21,25
2011-05-31,22624,0,42,21,25
2011-06-07,22624,0,42,21,25
2011-06-14,22624,14,28,21,25
2011-06-21,22624,0,28,21,25
2011-06-28,22624,0,28,21,25
2011-07-05,22624,27,0,21,25
2011-07-12,22624,10,22,21,25
2011-07-19,22624,0,42,21,25
2011-07-26,22624,0,42,21,25
2011-08-02,22624,6,20,21,25
2011-08-09,22624,0,42,21,25
2011-08-16,22624,0,42,21,25
2011-08-23,22624,0,42,21,25
2011-08-30,22624,14,28,21,25
2011-09-06,22624,0,28,21,25
2011-09-13,22624,0,28,21,25
2011-09-20,22624,24,18,21,25
2011-09-27,22624,0,42,21,25
2011-10-04,22624,0,42,21,25
2011-10-11,22624,12,24,21,25
2011-10-18,22624,0,42,21,25
2011-10-25,22624,0,42,21,25
2011-11-01,22624,0,42,21,25
2011-11-08,22624,0,42,21,25
2011-11-15,22624,0,42,21,25
2011-11-22,22624,0,42,21,25
2011-11-29,22624,30,0,21,25
2011-12-06,22624,0,42,21,25
2009-12-01,22625,28,0,21,25
2009-12-08,22625,28,0,21,25
2009-12-15,22625,28,0,21,25
2009-12-22,22625,28,0,21,25
2009-12-29,22625,28,0,21,25
2010-01-05,22625,28,0,21,25
2010-01-12,22625,28,0,21,25
2010-01-19,22625,28,0,21,25
2010-01-26,22625,28,0,21,25
2010-02-02,22625,28,0,21,25
2010-02-09,22625,28,0,21,25
2010-02-16,22625,28,0,21,25
2010-02-23,22625,28,0,21,25
2010-03-02,22625,28,0,21,25
2010-03-09,22625,28,0,21,25
2010-03-16,22625,28,0,21,25
2010-03-23,22625,28,0,21,25
2010-03-30,22625,28,0,21,25
2010-04-06,22625,28,0,21,25
2010-04-13,22625,28,0,21,25
2010-04-20,22625,28,0,21,25
2010-04-27,22625,28,0,21,25
2010-05-04,22625,21,21,21,25
2010-05-11,22625,0,42,21,25
2010-05-18,22625,0,42,21,25
2010-05-25,22625,16,21,21,25
2010-06-01,22625,31,0,21,25
2010-06-08,22625,16,19,21,25
2010-06-15,22625,0,37,21,25
2010-06-22,22625,0,37,21,25
2010-06-29,22625,0,42,21,25
2010-07-06,22625,10,24,21,25
2010-07-13,22625,0,42,21,25
2010-07-20,22625,10,18,21,25
2010-07-27,22625,0,41,21,25
2010-08-03,22625,9,23,21,25
2010-08-10,22625,0,42,21,25
2010-08-17,22625,0,40,21,25
2010-08-24,22625,0,40,21,25
2010-08-31,22625,1,41,21,25
2010-09-07,22625,0,42,21,25
2010-09-14,22625,0,42,21,25
2010-09-21,22625,14,22,21,25
2010-09-28,22625,16,26,21,25
2010-10-05,22625,0,26,21,25
2010-10-12,22625,0,26,21,25
2010-10-19,22625,21,21,21,25
2010-10-26,22625,0,42,21,25
2010-11-02,22625,0,42,21,25
2010-11-09,22625,21,21,21,25
2010-11-16,22625,11,21,21,25
2010-11-23,22625,0,42,21,25
2010-11-30,22625,0,42,21,25
2010-12-07,22625,0,40,21,25
2010-12-14,22625,0,42,21,25
2010-12-21,22625,0,42,21,25
2010-12-28,22625,19,23,21,25
2011-01-04,22625,32,0,21,25
2011-01-11,22625,4,38,21,25
2011-01-18,22625,0,38,21,25
2011-01-25,22625,0,38,21,25
2011-02-01,22625,24,18,21,25
2011-02-08,22625,0,40,21,25
2011-02-15,22625,0,40,21,25
2011-02-22,22625,13,22,21,25
2011-03-01,22625,0,42,21,25
2011-03-08,22625,0,42,21,25
2011-03-15,22625,0,42,21,25
2011-03-22,22625,20,20,21,25
2011-03-29,22625,18,20,21,25
2011-04-05,22625,15,20,21,25
2011-04-12,22625,35,0,21,25
2011-04-19,22625,34,0,21,25
2011-04-26,22625,34,0,21,25
2011-05-03,22625,34,0,21,25
2011-05-10,22625,34,0,21,25
2011-05-17,22625,34,0,21,25
2011-05-24,22625,0,42,21,25
2011-05-31,22625,0,42,21,25
2011-06-07,22625,0,42,21,25
2011-06-14,22625,24,18,21,25
2011-06-21,22625,2,36,21,25
2011-06-28,22625,0,36,21,25
2011-07-05,22625,18,18,21,25
2011-07-12,22625,31,0,21,25
2011-07-19,22625,0,42,21,25
2011-07-26,22625,0,42,21,25
2011-08-02,22625,0,42,21,25
2011-08-09,22625,24,18,21,25
2011-08-16,22625,0,42,21,25
2011-08-23,22625,0,42,21,25
2011-08-30,22625,11,24,21,25
2011-09-06,22625,0,38,21,25
2011-09-13,22625,0,38,21,25
2011-09-20,22625,0,38,21,25
2011-09-27,22625,16,22,21,25
2011-10-04,22625,8,22,21,25
2011-10-11,22625,0,40,21,25
2011-10-18,22625,0,36,21,25
2011-10-25,22625,0,36,21,25
2011-11-01,22625,0,38,21,25
2011-11-08,22625,1,41,21,25
2011-11-15,22625,0,41,21,25
2011-11-22,22625,0,42,21,25
2011-11-29,22625,16,21,21,25
2011-12-06,22625,0,39,21,25
2009-12-01,22629,28,0,21,25
2009-12-08,22629,28,0,21,25
2009-12-15,22629,28,0,21,25
2009-12-22,22629,28,0,21,25
2009-12-29,22629,28,0,21,25
2010-01-05,22629,28,0,21,25
2010-01-12,22629,28,0,21,25
2010-01-19,22629,28,0,21,25
2010-01-26,22629,28,0,21,25
2010-02-02,22629,28,0,21,25
2010-02-09,22629,28,0,21,25
2010-02-16,22629,28,0,21,25
2010-02-23,22629,28,0,21,25
2010-03-02,22629,28,0,21,25
2010-03-09,22629,28,0,21,25
2010-03-16,22629,28,0,21,25
2010-03-23,22629,28,0,21,25
2010-03-30,22629,28,0,21,25
2010-04-06,22629,28,0,21,25
2010-04-13,22629,28,0,21,25
2010-04-20,22629,28,0,21,25
2010-04-27,22629,28,0,21,25
2010-05-04,22629,28,0,21,25
2010-05-11,22629,28,0,21,25
2010-05-18,22629,28,0,21,25
2010-05-25,22629,28,0,21,25
2010-06-01,22629,28,0,21,25
2010-06-08,22629,28,0,21,25
2010-06-15,22629,28,0,21,25
2010-06-22,22629,28,0,21,25
2010-06-29,22629,28,0,21,25
2010-07-06,22629,0,35,21,25
2010-07-13,22629,0,35,21,25
2010-07-20,22629,0,35,21,25
2010-07-27,22629,0,42,21,25
2010-08-03,22629,0,42,21,25
2010-08-10,22629,0,42,21,25
2010-08-17,22629,0,42,21,25
2010-08-24,22629,0,42,21,25
2010-08-31,22629,0,42,21,25
2010-09-07,22629,0,42,21,25
2010-09-14,22629,0,42,21,25
2010-09-21,22629,0,42,21,25
2010-09-28,22629,0,42,21,25
2010-10-05,22629,0,42,21,25
2010-10-12,22629,0,42,21,25
2010-10-19,22629,0,38,21,25
2010-10-26,22629,0,38,21,25
2010-11-02,22629,0,38,21,25
2010-11-09,22629,0,34,21,25
2010-11-16,22629,0,34,21,25
2010-11-23,22629,0,34,21,25
2010-11-30,22629,0,42,21,25
2010-12-07,22629,0,42,21,25
2010-12-14,22629,0,42,21,25
2010-12-21,22629,0,42,21,25
2010-12-28,22629,0,42,21,25
2011-01-04,22629,0,42,21,25
2011-01-11,22629,0,27,21,25
2011-01-18,22629,0,27,21,25
2011-01-25,22629,0,27,21,25
2011-02-01,22629,0,40,21,25
2011-02-08,22629,0,40,21,25
2011-02-15,22629,0,40,21,25
2011-02-22,22629,0,42,21,25
2011-03-01,22629,0,42,21,25
2011-03-08,22629,0,42,21,25
2011-03-15,22629,0,42,21,25
2011-03-22,22629,0,42,21,25
2011-03-29,22629,0,42,21,25
2011-04-05,22629,0,42,21,25
2011-04-12,22629,0,42,21,25
2011-04-19,22629,0,42,21,25
2011-04-26,22629,0,38,21,25
2011-05-03,22629,0,38,21,25
2011-05-10,22629,0,38,21,25
2011-05-17,22629,0,42,21,25
2011-05-24,22629,0,42,21,25
2011-05-31,22629,0,42,21,25
2011-06-07,22629,0,42,21,25
2011-06-14,22629,0,42,21,25
2011-06-21,22629,0,42,21,25
2011-06-28,22629,0,42,21,25
2011-07-05,22629,0,42,21,25
2011-07-12,22629,0,42,21,25
2011-07-19,22629,5,37,21,25
2011-07-26,22629,0,37,21,25
2011-08-02,22629,0,37,21,25
2011-08-09,22629,0,42,21,25
2011-08-16,22629,0,42,21,25
2011-08-23,22629,0,42,21,25
2011-08-30,22629,40,0,21,25
2011-09-06,22629,0,31,21,25
2011-09-13,22629,0,31,21,25
2011-09-20,22629,0,31,21,25
2011-09-27,22629,0,42,21,25
2011-10-04,22629,0,42,21,25
2011-10-11,22629,0,42,21,25
2011-10-18,22629,0,25,21,25
2011-10-25,22629,0,25,21,25
2011-11-01,22629,0,25,21,25
2011-11-08,22629,0,42,21,25
2011-11-15,22629,0,42,21,25
2011-11-22,22629,0,42,21,25
2011-11-29,22629,0,42,21,25
2011-12-06,22629,0,42,21,25
2009-12-01,22630,28,0,21,25
2009-12-08,22630,28,0,21,25
2009-12-15,22630,28,0,21,25
2009-12-22,22630,28,0,21,25
2009-12-29,22630,28,0,21,25
2010-01-05,22630,28,0,21,25
2010-01-12,22630,28,0,21,25
2010-01-19,22630,28,0,21,25
2010-01-26,22630,28,0,21,25
2010-02-02,22630,28,0,21,25
2010-02-09,22630,28,0,21,25
2010-02-16,22630,28,0,21,25
2010-02-23,22630,28,0,21,25
2010-03-02,22630,28,0,21,25
2010-03-09,22630,28,0,21,25
2010-03-16,22630,28,0,21,25
2010-03-23,22630,28,0,21,25
2010-03-30,22630,28,0,21,25
2010-04-06,22630,28,0,21,25
2010-04-13,22630,28,0,21,25
2010-04-20,22630,28,0,21,25
2010-04-27,22630,28,0,21,25
2010-05-04,22630,28,0,21,25
2010-05-11,22630,28,0,21,25
2010-05-18,22630,28,0,21,25
2010-05-25,22630,28,0,21,25
2010-06-01,22630,28,0,21,25
2010-06-08,22630,28,0,21,25
2010-06-15,22630,28,0,21,25
2010-06-22,22630,28,0,21,25
2010-06-29,22630,28,0,21,25
2010-07-06,22630,0,29,21,25
2010-07-13,22630,0,29,21,25
2010-07-20,22630,0,29,21,25
2010-07-27,22630,0,42,21,25
2010-08-03,22630,0,42,21,25
2010-08-10,22630,0,42,21,25
2010-08-17,22630,0,42,21,25
2010-08-24,22630,0,42,21,25
2010-08-31,22630,0,42,21,25
2010-09-07,22630,0,42,21,25
2010-09-14,22630,0,42,21,25
2010-09-21,22630,0,42,21,25
2010-09-28,22630,0,35,21,25
